	varis	cons	oc_mean	oc_std	oc_min	oc_max	nvpc_mean	nvpc_std	nvpc_min	nvpc_max	b_nvpc_mean	b_nvpc_std	b_nvpc_min	b_nvpc_max	vic_mean	vic_std	vic_min	vic_max	lin_nnz	nrows_mean	nrows_std	nrows_min	nrows_max	naofc_mean	naofc_std	naofc_min	naofc_max	naofc_root_mean	naofc_root_std	naofc_root_min	naofc_root_max
1500_inst_sort_bids_arbitrary/000227	270	1174	791.6285962962963	659.3578145756364	27.1893	2772.87	2.9701873935264054	1.8736646984436363	0	9	1656.074957410562	974.8870428386846	0	3487	12.914814814814815	9.228419161795914	1	38	0.011000694050097798	0.3108689417837683	0.20082692506763547	0.1111111111111111	1.0	56.88779757950674	14.671267955447474	9.0631	114.947	200.7524254638162	99.34951071811466	15.697749674077492	449.81891201085756
1500_inst_sort_bids_arbitrary/000228	270	1072	845.57727	690.3811494128825	18.626	2864.4	3.360074626865672	1.9871226879734136	0	13	1745.7173507462687	1011.9009905680872	0	3602	13.34074074074074	9.880823651355641	1	41	0.012444720840243229	0.281787895613548	0.17839570763971294	0.07692307692307693	1.0	59.50195709323829	13.409084084128294	15.83314	88.27799999999999	211.58836867529052	100.64574870972642	18.626	464.6670386869563
1500_inst_sort_bids_arbitrary/000229	270	1058	928.4173881481481	809.2802118886443	33.3931	4790.44	3.8497164461247637	2.128134043705667	0	13	1981.695652173913	1170.8197461421978	0	4073	15.085185185185185	12.09980809407878	1	73	0.014258209059721347	0.25092069727473604	0.1585207363666896	0.07692307692307693	1.0	58.06035406115471	14.513521440203995	8.7518	128.621	218.25191236458957	105.76603944356377	18.4402	560.6785931742317
1500_inst_sort_bids_arbitrary/000230	271	850	935.2983147601476	746.6667803664872	26.7873	3218.43	4.7964705882352945	2.339246103819358	0	13	2053.838823529412	1175.3033835929637	0	4077	15.044280442804428	10.596552310502162	1	47	0.017699153462122856	0.2052980132450331	0.12198134263353812	0.07692307692307693	1.0	57.05974736165861	14.406843104598936	10.785457142857142	96.7057	217.90056193315638	111.23332384844655	26.7873	469.45626458656875
1500_inst_sort_bids_arbitrary/000231	271	963	805.9616531365314	558.9781073626269	12.14	2977.66	3.7289719626168223	2.061492728205428	0	11	1755.7165109034268	1023.2158548725961	0	3591	13.250922509225092	8.021022671790695	1	42	0.013760044142497499	0.2573099415204678	0.1623812493672686	0.09090909090909091	1.0	58.089362278208554	14.264908212913173	12.14	168.269	206.8332888198896	87.57439430597971	12.14	459.4629130481226
1500_inst_sort_bids_arbitrary/000232	271	1032	923.8484778597787	764.1798108567391	35.1087	3431.51	3.453488372093023	2.058260884327809	0	13	1720.3178294573643	1014.2086563402415	0	3564	13.15129151291513	9.591816930567447	1	45	0.012743499528018535	0.27581369248035914	0.17570081448144206	0.07692307692307693	1.0	66.24189288733896	14.20668459544183	8.486799999999999	137.105	233.2200705921008	109.93802525861194	18.977061711445213	511.5393083646869
1500_inst_sort_bids_arbitrary/000233	271	1034	897.7119063099631	507.52172666109095	7.45321	2391.64	3.3945841392649903	2.0214267701325714	0	13	1714.3907156673115	980.0467905492553	0	3510	12.952029520295204	6.4579484139813195	1	29	0.012526140735295167	0.2789173789173789	0.17831927486094848	0.07692307692307693	1.0	66.35910751078492	12.522768400520285	7.45321	102.499	236.56045866178243	86.14656411361194	7.45321	444.1163985977643
1500_inst_sort_bids_arbitrary/000234	271	877	864.0540693726937	830.2986456927528	16.8548	4000.68	4.265678449258837	2.1857511068402324	0	12	1860.115165336374	1078.474740734418	0	3741	13.804428044280442	11.604378912696397	1	55	0.015740510882873936	0.2293504410585405	0.13444875970699735	0.08333333333333333	1.0	56.62509270442203	14.670009176969911	16.0226	80.61833333333334	206.77131252116746	115.06301437829963	16.8548	544.4235902309891
1500_inst_sort_bids_arbitrary/000235	272	539	1153.7262051470589	950.6349080618954	29.6992	3965.92	8.365491651205938	3.3308845807898466	0	21	2324.799628942486	1341.6181072311224	0	4509	16.577205882352942	12.556937289120993	1	50	0.030755484011786533	0.11931692171213129	0.05399292601131206	0.047619047619047616	1.0	65.48321584641714	12.70737360612039	9.899733333333334	120.754	257.7985501880993	123.14165659678875	17.146841114716537	560.8657851286705
1500_inst_sort_bids_arbitrary/000236	272	460	861.1026650735295	768.1972741622781	61.6548	5080.15	7.528260869565218	3.175557731088567	0	19	1815.5978260869565	1013.9040603371941	0	3463	12.731617647058824	10.014271750954997	1	65	0.027677429667519182	0.13225526999711232	0.06787805509879825	0.05263157894736842	1.0	63.89549734162359	13.720232097120226	17.587775	115.721	221.64270014254078	102.71519205889149	35.17555	630.1150569233673
1500_inst_sort_bids_arbitrary/000237	272	795	1207.8833386029412	1016.8982358211475	40.495	5340.81	5.743396226415094	2.5757180481787407	0	16	2288.9622641509436	1340.0686563053387	0	4566	16.78676470588235	12.85594788945235	1	66	0.021115427302996672	0.173017958826106	0.09184143408695092	0.0625	1.0	66.79555221735875	13.258986321842377	19.200866666666666	129.765	265.6093900024573	133.24205028076116	33.25687661602234	657.40826593733
1500_inst_sort_bids_arbitrary/000238	272	746	709.1383933823529	543.5781077606346	20.3043	3340.2	4.250670241286863	2.1872494034421854	0	15	1564.0670241286864	903.9883103781785	0	3171	11.658088235294118	7.811714688118709	1	48	0.015627464122378174	0.228003784295175	0.13471219667018064	0.06666666666666667	1.0	57.865328685269496	13.35028944012205	17.3445	94.88600000000001	194.24480963777407	82.50088586551703	20.3043	482.116342286797
1500_inst_sort_bids_arbitrary/000239	272	1132	814.6398268382353	775.9568072846906	10.4337	4447.17	2.851590106007067	1.893977410453424	0	10	1562.8047703180212	895.4498950024968	0	3228	11.867647058823529	9.921692528753372	1	55	0.010483787154437747	0.3190830235439901	0.20732953655344336	0.1	1.0	63.44762080088031	14.086822306907557	10.4337	90.09983333333334	212.83829534063625	109.6286582783534	10.4337	599.6562804701313
1500_inst_sort_bids_arbitrary/000240	272	718	993.2102823529411	934.1379397247896	41.3858	4774.81	5.298050139275766	2.447273059071155	0	14	1905.2144846796657	1100.9887422480697	0	3804	13.985294117647058	11.968892826202904	1	61	0.019478125512043257	0.18769716088328076	0.1092688581840558	0.07142857142857142	1.0	66.82458188598484	14.192714992612034	13.795266666666668	133.192	238.75390885882805	122.69691912284449	23.894102770628017	611.3517746723911
1500_inst_sort_bids_arbitrary/000241	272	1065	812.9882330882353	704.2825245564645	22.9095	3474.93	3.287323943661972	1.9529423707371714	0	12	1695.0413145539906	996.5931733554678	0	3501	12.871323529411764	9.847639371638031	1	50	0.012085749792874896	0.2879177377892031	0.17794718221809672	0.08333333333333333	1.0	58.323259564002996	13.65023234962158	17.91805	88.92142857142858	205.20169713785282	102.96748103079217	22.9095	491.4293134297139
1500_inst_sort_bids_arbitrary/000242	272	560	774.3180584558824	536.1831694563524	16.6289	2605.13	6.078571428571428	2.6005857524929863	0	15	1713.544642857143	996.5566054022681	0	3404	12.514705882352942	7.38052218086587	1	37	0.022347689075630253	0.16392479435957696	0.08598107040556774	0.06666666666666667	1.0	58.22777340615688	15.862508176381112	8.468425	125.889	203.1325196070174	91.20948029226219	16.6289	428.2807337988055
1500_inst_sort_bids_arbitrary/000243	272	557	1022.0543552205883	1036.8887364280379	7.61922	5127.36	7.186714542190305	3.159028880356815	0	21	2032.3644524236984	1194.1007837212642	0	4003	14.716911764705882	13.704472053503139	1	69	0.026421744640405535	0.1386460154883837	0.07124365935549098	0.047619047619047616	1.0	64.84385918396607	14.03371916193793	4.537833333333333	130.968	237.04469396089195	127.11598466781884	7.61922	617.2616076778495
1500_inst_sort_bids_arbitrary/000244	273	833	916.0758223443223	727.3505906602695	25.9178	3440.09	4.427370948379352	2.332323026506469	0	15	1804.0576230492197	1056.5898606814396	0	3688	13.50915750915751	9.207618949221901	1	42	0.016217476001389567	0.2218004338394794	0.13674672300437637	0.06666666666666667	1.0	63.16604682038799	13.943011537640407	18.69986666666667	123.566	227.9423773759201	108.56745394445419	25.9178	530.8174111710928
1500_inst_sort_bids_arbitrary/000245	273	716	819.9647450549451	675.5585896319224	30.008	3489.4	5.187150837988827	2.349504273769434	0	15	1854.5195530726257	1073.051401428027	0	3714	13.604395604395604	9.526911326928422	1	49	0.019000552520105594	0.19116855142703285	0.10741077965809573	0.06666666666666667	1.0	55.86537116957915	13.380217666356804	17.370966666666668	95.0164	202.25716731286678	100.79325772795438	30.008	498.4857142857143
1500_inst_sort_bids_arbitrary/000246	273	828	978.6261131868132	1108.5693533304184	16.4079	7289.02	4.57487922705314	2.2299374216288084	0	13	1904.8756038647343	1072.181644058667	0	3788	13.875457875457876	14.3100856000756	1	92	0.01675779936649502	0.21568109820485745	0.12963565795877813	0.07692307692307693	1.0	65.8533267697507	13.709597524494232	16.015133333333335	123.255	234.11900734215956	124.4459681149448	16.4079	759.9328671751497
1500_inst_sort_bids_arbitrary/000247	274	790	949.2904156934306	862.7887992292787	16.8169	3818.49	5.2594936708860756	2.484885564881325	0	14	2088.2911392405063	1200.7816998921628	0	4155	15.164233576642335	12.459694651249883	1	56	0.019195232375496626	0.18868832731648616	0.10737375780118985	0.07142857142857142	1.0	59.28048786541474	13.865761354047402	16.8169	132.407	220.67014582000002	110.08033655819906	16.8169	530.7777723815757
1500_inst_sort_bids_arbitrary/000248	274	450	884.9584697080292	633.1150719602668	14.0363	2761.19	7.868888888888889	3.3072992246463278	0	19	1846.5466666666666	1057.0498821124488	0	3541	12.923357664233576	8.121195195007767	1	37	0.028718572587185725	0.12680033888731995	0.06462961550858583	0.05263157894736842	1.0	63.80950032280362	15.43987956909503	12.4081	113.097	226.432087574349	104.4522018311664	14.0363	465.0693978357782
1500_inst_sort_bids_arbitrary/000249	274	625	866.6587830656935	685.6492163844938	2.43066	3382.65	5.4896	2.6147334030892653	0	18	1716.5168	997.9188826111042	0	3431	12.521897810218977	8.898773141174598	1	40	0.020035036496350366	0.18070533372194694	0.10112325948666809	0.05555555555555555	1.0	64.1854912130088	14.559181681755028	2.43066	94.54766666666666	222.63875644251425	108.6050843095084	2.43066	534.8439263584283
1500_inst_sort_bids_arbitrary/000250	274	895	942.7780994525548	832.7356579372331	7.43895	4521.66	4.105027932960894	2.2540362440739923	0	15	1803.781005586592	1050.9947227484413	0	3674	13.408759124087592	10.704868458369631	1	59	0.014981853769930269	0.23679912901469788	0.1519218295060821	0.06666666666666667	1.0	65.95429389294647	15.508011343503782	2.47965	143.294	234.50210328947884	113.14682764282333	4.294879784988167	588.669991225552
1500_inst_sort_bids_arbitrary/000251	274	1118	735.0378335766424	664.6878795244598	41.8987	3225.77	3.01520572450805	1.9062028285390609	0	10	1660.3649373881933	946.5276280576315	0	3371	12.302919708029197	9.353821898992503	1	43	0.011004400454408942	0.31118362503708097	0.2021778388867693	0.1	1.0	55.04149053026152	14.053348661527265	8.37974	86.48975	189.22455544139126	100.02885940840079	18.737668273774087	491.92531322180616
1500_inst_sort_bids_arbitrary/000252	274	1087	684.2633243430657	491.3087258050346	2.86891	2035.48	2.890524379024839	1.83127435052012	0	11	1520.4783808647653	873.9372705710292	0	3142	11.467153284671532	6.967797298467785	1	29	0.010549359047535909	0.32017823042647997	0.2037964267466822	0.09090909090909091	1.0	55.33776968493832	14.501037970367904	1.434455	98.85633333333334	186.25506146297485	87.31654010578285	2.028625715613898	377.97914695262557
1500_inst_sort_bids_arbitrary/000253	274	938	737.5222923357665	578.4694894678125	22.8922	2369.66	3.529850746268657	1.9762906780873775	0	14	1595.4200426439234	936.138653144731	0	3311	12.083941605839415	7.942805933158366	1	32	0.01288266695718488	0.2703110842645726	0.16543364228657287	0.07142857142857142	1.0	57.02625898828196	14.163655243739667	13.894366666666668	100.561	194.88282125483076	93.2748728855442	22.8922	425.60350000076744
1500_inst_sort_bids_arbitrary/000254	275	1205	907.6820728363637	687.7624121350307	9.15343	3216.49	2.995020746887967	1.9020818556996524	0	11	1762.6282157676349	1011.2485093725442	0	3609	13.123636363636363	8.722359128836388	1	40	0.010890984534138061	0.312829038514824	0.20433294994277598	0.09090909090909091	1.0	65.08216697565571	13.642328237528163	9.15343	118.692	230.77982831900053	104.49038422678512	9.15343	508.57172355774946
1500_inst_sort_bids_arbitrary/000255	275	799	684.0887	500.07528627121025	1.8049	2284.78	3.8623279098873593	2.1406836299693044	0	16	1511.0863579474342	874.2403125639464	0	3086	11.221818181818183	6.743872344610191	1	30	0.01404482876322676	0.25210628645495786	0.1592892086690475	0.0625	1.0	56.193720348935884	15.730430731810308	1.8049	112.471	187.76269542091867	89.96373148198535	1.8049	417.14184831221786
1500_inst_sort_bids_arbitrary/000256	275	1152	679.865386909091	498.19061935958314	10.8083	2353.77	2.6649305555555554	1.7916359381520242	0	10	1499.7760416666667	853.3926071743299	0	3070	11.163636363636364	7.200374170031297	1	31	0.009690656565656566	0.34039087947882735	0.21948037894955638	0.1	1.0	58.2130209690754	14.683863996453237	8.703166666666666	143.067	189.18775409642925	83.48573836918561	10.8083	422.749571751562
1500_inst_sort_bids_arbitrary/000257	277	808	739.5852718772563	684.5177397963132	9.72851	3775.3	4.429455445544554	2.2151833164877464	0	12	1761.84900990099	1034.2567874220765	0	3579	12.92057761732852	10.158927805526675	1	56	0.015990813882832328	0.22129086336965634	0.1356751215484199	0.08333333333333333	1.0	52.71908860259671	14.08396106332314	1.21606375	107.58	185.54158092793264	97.54657085503709	3.4395476959205693	504.49568329598793
1500_inst_sort_bids_arbitrary/000258	277	619	681.8204046931407	597.9205173103086	10.4282	2922.91	4.974151857835218	2.3748910483356895	0	15	1521.7705977382875	884.1774498501013	0	3079	11.115523465703971	8.271284193332672	1	41	0.017957226923592844	0.1987658330626827	0.11148393677182579	0.06666666666666667	1.0	56.288881975418306	14.365830554713193	7.969939999999999	100.118	185.1038639167878	95.35377355571393	10.4282	456.48185036182554
1500_inst_sort_bids_arbitrary/000259	278	1238	1003.1173432733813	727.8992484024993	2.70243	3133.42	3.2205169628432957	1.9188885536794524	0	11	1993.8885298869143	1120.3603959569073	0	3987	14.341726618705035	9.416272874230035	1	41	0.011584593391522647	0.29345372460496616	0.18580268240145492	0.09090909090909091	1.0	65.89576391857119	13.103533327132023	1.351215	102.411	244.34943077554425	108.40170199358371	1.9109065786819617	489.35798897699607
1500_inst_sort_bids_arbitrary/000260	278	552	699.2979179856115	487.1456864698369	11.6846	2220.84	5.773550724637682	2.6367133753822425	0	14	1598.2083333333333	928.5877310756886	0	3187	11.464028776978417	6.633559871015396	1	28	0.020768168074236263	0.17194854094759962	0.09789220609582612	0.07142857142857142	1.0	56.85221740962392	14.882872586983472	2.92115	88.2116	191.36234150190168	87.15829725225271	5.8423	419.6993101189061
1500_inst_sort_bids_arbitrary/000261	278	620	898.2010712230216	652.1582478806349	19.1011	2909.1	6.440322580645161	2.8604573714642645	0	18	2043.3032258064516	1160.1194502823153	0	3993	14.363309352517986	9.57665365071917	1	46	0.023166627987932235	0.15477084898572502	0.07871019128425673	0.05555555555555555	1.0	59.57551013058554	12.777078288779933	19.1011	99.70528571428572	220.17707449290845	95.22576973597857	19.1011	443.1690771894211
1500_inst_sort_bids_arbitrary/000262	278	1084	779.2895784172662	638.9787493028168	51.5137	3639.7	3.238929889298893	1.9478702906337233	0	11	1715.488007380074	994.677497925397	0	3511	12.629496402877697	9.054754845109898	1	47	0.011650826939924076	0.2916547992025064	0.1864371744043761	0.09090909090909091	1.0	58.72993758935619	14.035307150131251	16.060380000000002	108.181	202.3149506147977	93.29993531361322	29.741448561953625	530.9048095548868
1500_inst_sort_bids_arbitrary/000263	279	596	787.6117924731183	641.9307921161445	4.28922	2565.88	6.1124161073825505	2.7419762611079643	0	19	1877.5469798657718	1075.231336206591	0	3643	13.057347670250897	9.090884524019119	1	39	0.02190830146015251	0.16305242931649738	0.08767878266018174	0.05263157894736842	1.0	54.77590261836042	15.78506749937226	1.42974	103.898	196.5171781437317	103.72566473881335	2.476382321613527	412.34931944893515
1500_inst_sort_bids_arbitrary/000264	279	757	790.8819449103943	748.7083872926064	1.03463	4229.89	4.636723910171731	2.255826985964304	0	14	1755.449141347424	1011.5296730628794	0	3510	12.580645161290322	10.52812872956531	1	58	0.016619082115310862	0.21225071225071224	0.12306249080600964	0.07142857142857142	1.0	58.653226579615	14.837344652773837	1.03463	101.586	201.51688987238094	103.3974197273465	1.03463	555.4117672890119
1500_inst_sort_bids_arbitrary/000265	279	1110	701.4060577060932	552.3205299806741	10.1589	2352.9	2.8828828828828827	1.8473715333694178	0	9	1529.7792792792793	895.8499210722424	0	3200	11.469534050179211	7.990437414176998	1	35	0.01033291355872001	0.3171875	0.20339567264859165	0.1111111111111111	1.0	57.373169834088834	14.706727141522174	3.3863	125.484	189.23353991076544	91.50442421776751	5.865243649670489	397.71268919014534
1500_inst_sort_bids_arbitrary/000266	279	762	1004.4334394265233	808.061114125485	26.9905	3843.8	5.164041994750656	2.467261259322937	0	15	1940.5866141732283	1132.9379531819636	0	3935	14.10394265232975	10.29248270471781	1	48	0.01850911109229626	0.19135959339263023	0.11256116064773623	0.06666666666666667	1.0	67.94616682837298	11.3858214356712	19.293499999999998	101.76	247.1626289588115	107.96548465575302	26.9905	565.9529998614496
1500_inst_sort_bids_arbitrary/000267	280	655	686.7850725	501.8478552080597	12.2904	2253.34	4.925190839694657	2.311827834751247	0	16	1621.4137404580154	925.354367096129	0	3226	11.521428571428572	6.818137162571572	1	30	0.017589967284623774	0.2014879107253565	0.1181188210439757	0.0625	1.0	55.50308501857234	15.16083764200874	7.020239999999999	104.4	186.86987190611828	88.79329895506882	12.2904	418.4347333278781
1500_inst_sort_bids_arbitrary/000268	280	727	871.7752478571429	788.8440525643539	20.757	3895.34	5.024759284731775	2.4056734860149227	0	14	1820.755158184319	1048.6258687907646	0	3653	13.04642857142857	10.481661136198362	1	52	0.017945568874042053	0.19682452778538187	0.11849483355688768	0.07142857142857142	1.0	61.80472152527891	14.044641450894275	9.048866666666667	118.683	217.2813539727008	111.87327322299298	15.673096817583096	540.186465590996
1500_inst_sort_bids_arbitrary/000269	280	729	665.937091	469.6067888874247	5.78228	2567.33	4.323731138545953	2.155876027070606	0	11	1570.8724279835392	888.5505260110164	0	3152	11.257142857142858	6.861007615447744	1	36	0.015441896923378405	0.22810913705583755	0.13987026930908805	0.09090909090909091	1.0	56.32563417946319	14.032806008392502	1.9274266666666666	117.421	185.6588203578537	79.32932282369629	3.3384009145297897	427.8883333333333
1500_inst_sort_bids_arbitrary/000270	281	490	762.5859647686833	539.4183540177568	24.6357	2238.3	7.153061224489796	2.8855186021936956	0	17	1817.2020408163266	1037.6361812198936	0	3505	12.473309608540925	7.425835648517963	1	32	0.02545573389498148	0.13951497860199716	0.06664429624960437	0.058823529411764705	1.0	57.5470547710535	14.348658582761233	6.158925	89.8278	200.5938547743663	90.78337747155776	12.31785	425.82276653991113
1500_inst_sort_bids_arbitrary/000271	281	1019	623.4726629893238	502.2692780273308	15.0668	2546.63	2.9106967615309127	1.8427560627966428	0	10	1428.4102060843966	834.586005233427	0	2966	10.555160142348754	7.044601534354818	1	36	0.010358351464522821	0.3196223870532704	0.20330782014527227	0.1	1.0	55.29494401206347	14.261773018705176	14.2809	100.456	176.72482033070972	85.29091348531155	15.0668	424.43833333333333
1500_inst_sort_bids_arbitrary/000272	281	695	918.9566202846975	753.155789129017	74.7611	3667.69	5.325179856115108	2.5266616789628684	0	17	1874.0776978417266	1068.2838494535702	0	3701	13.170818505338078	9.592370612654282	1	47	0.0189508179932922	0.1856255066198325	0.10549861535639377	0.058823529411764705	1.0	65.63686736486038	13.569267635071812	27.857	139.203	231.63521687225196	108.97815214448013	55.00768198233771	534.9875706669129
1500_inst_sort_bids_arbitrary/000273	281	1142	780.4021195729538	732.3959760178432	47.3978	3639.1	3.1112084063047285	1.9123833119928833	0	13	1723.806479859895	1012.6609666281247	0	3553	12.644128113879004	10.339316917784528	1	50	0.011071916036671632	0.3000281452293836	0.1885473305339264	0.07692307692307693	1.0	57.5086230575292	14.389842304904242	15.689783333333333	105.435	198.22699897962735	102.57675535781664	27.365132588996044	514.646457483193
1500_inst_sort_bids_arbitrary/000274	282	634	697.5554566312056	718.8425433602457	6.76367	4029.08	5.05993690851735	2.3412377053288753	0	13	1605.1435331230284	913.3124684300051	0	3208	11.375886524822695	9.98114878467457	1	57	0.01794303868268564	0.19513715710723192	0.1056899800521138	0.07692307692307693	1.0	55.97832466168999	15.33779412199221	5.06325	91.737625	185.22942684042224	101.66933333506076	6.76367	533.6646829203627
1500_inst_sort_bids_arbitrary/000275	282	1155	985.0500652482269	857.7224525886221	54.8253	4326.8	3.8095238095238093	2.0623082838464097	0	12	2189.2588744588743	1228.5534862706825	0	4400	15.602836879432624	11.916004628259387	1	61	0.013508949679162444	0.25727272727272726	0.16112382429481217	0.08333333333333333	1.0	58.797629038988326	13.738101187465197	22.255675	141.758	226.19231063805395	112.69899103416083	44.51135	553.9899720936544
1500_inst_sort_bids_arbitrary/000276	282	676	921.2178251773049	854.4832705283269	26.0797	5162.12	5.40680473372781	2.566775956756835	0	16	1812.4127218934912	1065.7767522819122	0	3655	12.960992907801419	10.62806512991163	1	64	0.019173066431658902	0.18276333789329685	0.09922214661704691	0.0625	1.0	65.62686865606113	13.660187354363007	20.50765	94.01166666666667	230.89334009825396	116.95614118919659	26.0797	645.265
1500_inst_sort_bids_arbitrary/000277	282	866	1032.060781822695	690.3034141721188	0.579074	2914.21	4.856812933025404	2.3664917092718065	0	13	2048.0461893764436	1216.278578977326	0	4206	14.914893617021276	9.206982776087735	1	37	0.017222740897253206	0.20351878269139326	0.11464925662795525	0.07692307692307693	1.0	66.38457506124855	12.685559810100784	0.579074	120.95	249.39838060244796	101.8949563893451	0.579074	479.0931727951453
1500_inst_sort_bids_arbitrary/000278	282	1249	1016.4700358156028	685.6848442382021	52.076	3329.12	3.2506004803843074	2.0128915548459836	0	11	1997.5828662930344	1149.9643171977102	0	4060	14.397163120567376	8.960474244427063	1	45	0.01152695205810038	0.28866995073891627	0.18896146795815053	0.09090909090909091	1.0	67.70435766305046	13.125336754613091	17.358666666666668	142.795	250.46914518793884	100.96945871713169	30.066092618318955	496.2759083502733
1500_inst_sort_bids_arbitrary/000279	282	635	728.7988177304965	663.9668269666371	24.73	3444.13	5.422047244094488	2.4798529958538333	0	12	1741.4141732283465	996.0690704836674	0	3443	12.209219858156029	9.603279397681009	1	50	0.019227117886859886	0.18297995933778682	0.10443582495608657	0.08333333333333333	1.0	54.29893048433539	16.048485426785422	11.531566666666668	119.118	185.88263040690956	103.72315187702452	19.97325935753435	487.0735356576048
1500_inst_sort_bids_arbitrary/000280	282	1215	781.5521255319148	650.1829034944043	53.3677	3340.0	2.888888888888889	1.8631075350030586	0	10	1715	990.9982686004189	0	3510	12.446808510638299	8.804661925859605	1	41	0.01024428684003152	0.3225071225071225	0.21094943287449425	0.1	1.0	58.17115756609351	14.560683939197586	9.164116666666667	118.701	202.0177981050188	99.92203688016984	22.44740977666837	521.6203647079443
1500_inst_sort_bids_arbitrary/000281	282	976	748.4719521276596	671.7150085906387	11.8502	4058.59	3.574795081967213	1.966524973344108	0	11	1716.0983606557377	993.6580759263823	0	3489	12.372340425531915	9.647875921953299	1	55	0.012676578304848274	0.2699914015477214	0.16844990692526693	0.09090909090909091	1.0	56.58910983321001	14.036635674276626	11.8502	121.201	193.89307889953824	95.77098129404622	11.8502	547.2601639589379
1500_inst_sort_bids_arbitrary/000282	284	911	783.9540239436619	496.22785251703584	30.6978	2116.38	3.87596048298573	2.0752289783834468	0	13	1760.1877058177827	1006.52017055735	0	3531	12.433098591549296	6.906167897547425	1	30	0.013647748179527219	0.24808836023789294	0.1503308550718074	0.07692307692307693	1.0	60.3795369015101	13.367055807129947	9.715266666666666	141.891	208.92133523711277	84.28638581250296	23.79744604840332	386.3963554175945
1500_inst_sort_bids_arbitrary/000283	284	829	761.0837517605634	604.5080230393057	57.6564	2829.41	3.8094089264173703	2.1890942390422907	0	15	1523.6610373944511	914.8843342797584	0	3158	11.119718309859154	7.642620306547504	1	36	0.01341341171273722	0.253008233058898	0.16561051011298972	0.06666666666666667	1.0	64.0239146733708	15.091533377335233	16.14885	129.509	208.8524012255981	99.60176060379528	32.2977	471.5683333333333
1500_inst_sort_bids_arbitrary/000284	284	634	722.869036971831	633.0732791605521	66.7252	3544.99	4.878548895899054	2.3879794631124454	0	13	1538.2129337539432	904.914093706608	0	3093	10.890845070422536	8.293557505866858	1	46	0.01717798907006709	0.2033624312964759	0.12481961013895615	0.07692307692307693	1.0	62.67781987507358	13.459888372808866	25.245	128.343	200.75917432263734	94.71172203584113	49.46061606601762	522.6802601495488
1500_inst_sort_bids_arbitrary/000285	284	1189	1037.2016573943663	858.4029132592893	46.2666	4404.95	3.479394449116905	2.0520879495929956	0	12	2033.1816652649286	1175.8873155002836	0	4137	14.566901408450704	10.727549302600073	1	55	0.012251388905341215	0.27290306985738455	0.17060323956916826	0.08333333333333333	1.0	66.78226461397442	13.501811653767883	15.422199999999998	111.821	248.00133947231103	117.6734854429295	26.71203396448874	593.9633368314916
1500_inst_sort_bids_arbitrary/000286	284	1231	925.4031563380281	1031.4887487351168	36.8131	6607.15	3.0861088545897646	1.8833615642348072	0	10	1859.1275385865151	1069.0608662528082	0	3799	13.376760563380282	13.561623080014266	1	86	0.01086658047390762	0.30481705712029483	0.19431249797548245	0.1	1.0	63.544512502461735	13.789864763541928	17.519566666666666	95.62525	223.9653998060087	123.93673854520976	30.344779593256785	712.467307471098
1500_inst_sort_bids_arbitrary/000287	284	1088	794.2500961267606	583.416654771854	62.3395	3035.91	3.2886029411764706	2.0199963284487086	0	11	1738.217830882353	1004.694831795184	0	3578	12.598591549295774	7.991656301882576	1	42	0.01157958782104391	0.2867523756288429	0.18663310127149474	0.09090909090909091	1.0	59.45373107996836	13.631347159934903	15.63185	104.819	207.67942667512992	92.35059384141492	31.2637	468.4510831834144
1500_inst_sort_bids_arbitrary/000288	286	823	761.186634965035	758.7127120503869	15.9583	4787.37	4.3037667071688945	2.2026466946206624	0	14	1753.4993924665857	1015.0812330405697	0	3542	12.384615384615385	11.105189605195466	1	69	0.015048135339751379	0.22727272727272727	0.1368731101200171	0.07142857142857142	1.0	57.34162680066262	13.5913880083525	7.656833333333334	96.6773	195.75737500688209	98.9519101252319	13.2620243584203	576.3316214872189
1500_inst_sort_bids_arbitrary/000289	287	529	983.4859989547039	928.413845323326	50.7445	5331.87	7.818525519848771	3.301336520530842	0	21	2139.606805293006	1217.327551578616	0	4136	14.411149825783973	12.484603709856355	1	72	0.02724224919807934	0.1276595744680851	0.06243062627984906	0.047619047619047616	1.0	64.31723236940982	13.85962604195953	21.8335	129.778	233.83386372762732	117.71321352438643	43.667	628.3669055675196
1500_inst_sort_bids_arbitrary/000290	287	485	935.9228612195122	715.743119985613	2.38727	3502.47	8.960824742268041	3.5215557201747703	0	20	2277.4	1304.5656463435769	0	4346	15.142857142857142	10.309399414307135	1	50	0.03122238586156112	0.11136677404509894	0.04827103966940576	0.05	0.5	58.09567726629838	13.682579994380692	2.38727	117.167	220.7970962760503	103.61326092289745	2.38727	495.32405758048935
1500_inst_sort_bids_arbitrary/000291	287	848	740.4095641114983	549.562968587763	3.2997	2371.11	3.922169811320755	2.0704428079406045	0	12	1635.7877358490566	942.7134376324867	0	3326	11.588850174216027	7.383473399593766	1	31	0.013666096903556637	0.24744437763078772	0.14888956495853392	0.08333333333333333	1.0	59.61537638888509	13.76143987580632	3.2997	99.9015	199.7410831069097	93.74744462879373	3.2997	425.86392768870627
